gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
GNS,-6.7236605,-0.43131384,1.772148363319528e-11,5.138277624112715e-11,0.06398752057885003,0.08365969502541455
EXOC8,-6.7245145,-0.521287,1.761788515025745e-11,5.108981893979772e-11,0.05113209081116237,0.07080659945004583
SNX19,-6.7277546,-0.5352231,1.7230135902179672e-11,4.997265255047227e-11,0.050486778724009675,0.07016081993167236
CEP68,-6.7283998,-0.62354696,1.7153899798146414e-11,4.9758775911570925e-11,0.04175728135607,0.061453212232313974
SELENOI,-6.730249,-0.4763395,1.6937302470946065e-11,4.9137628348985405e-11,0.06507489685169,0.08461794850429132
RASA3,-6.7310286,-0.32655746,1.6846809664562118e-11,4.888220129044289e-11,0.1191337574439544,0.13828014332138988
PAQR4,-6.7406907,-0.88595146,1.5763542031240364e-11,4.574567519521069e-11,0.028708766081990203,0.04843346387801017
PPAT,-6.7407756,-0.71507645,1.5754341813419616e-11,4.5725625301107516e-11,0.0402227597000061,0.0599116740271644
CYB5R1,-6.741272,-0.41243783,1.570058201487535e-11,4.557622040303525e-11,0.07079632527794151,0.09045079576701942
GTF2H2,-6.741777,-0.75930303,1.564611738139643e-11,4.5424725717272127e-11,0.03276356171622528,0.05251645696191984
TSHZ1,-6.74208,-0.54084736,1.561346009821923e-11,4.533650853777989e-11,0.05122863356435845,0.07093158903424715
NFS1,-6.7465487,-0.71532667,1.5140343693240768e-11,4.396912675873196e-11,0.034958639052051786,0.054724606282809764
ATMIN,-6.748522,-0.6475365,1.4935885459895643e-11,4.338167168143463e-11,0.039821345094611896,0.05957836846929423
PGAP1,-6.756786,-0.59339446,1.4108652668252585e-11,4.098491721984233e-11,0.04163533261519075,0.06147404382968086
ALG6,-6.7572727,-0.45336074,1.4061359811290121e-11,4.085348052903144e-11,0.06389605902319058,0.08359720023331389
ABHD6,-6.7577233,-0.8112948,1.4017694781691891e-11,4.073254728570546e-11,0.030451616837056158,0.050266644446296145
RFT1,-6.7589636,-0.67937565,1.3898220112123726e-11,4.03912594695869e-11,0.03948090485965732,0.05924506291142405
MIOS,-6.7689614,-0.47469133,1.2971004446083345e-11,3.7702058801410617e-11,0.05989207536432186,0.07966002833097242
MTMR4,-6.769424,-0.5963944,1.2929635024168828e-11,3.758728713435358e-11,0.04413528180321538,0.0639530039163403
DHRS1,-6.771091,-0.4344004,1.2781477721323551e-11,3.716199750647642e-11,0.0648157557773216,0.08459711690692442
FAHD1,-6.771255,-0.7384893,1.2767019194212805e-11,3.712536821490674e-11,0.033444442186134425,0.053287226064494625
ZNF740,-6.772078,-0.61996436,1.2694555573401704e-11,3.692002995895917e-11,0.0424025934432227,0.06222398133488876
HEATR6,-6.774212,-0.6491164,1.2508616012602932e-11,3.6384557610190454e-11,0.03933863132863153,0.05918256811932339
IRF9,-6.7786775,-0.44092184,1.2128110403830593e-11,3.528290077685818e-11,0.062280238206540516,0.08211815682026498
TTPAL,-6.778967,-0.6786989,1.2103812541881088e-11,3.521734755770825e-11,0.036660840226824656,0.05653695525372886
CENPB,-6.782875,-0.7770234,1.1780765125014474e-11,3.4282404432766675e-11,0.032275766752708275,0.052162319806682775
FAIM,-6.783086,-0.76794875,1.1763581246043544e-11,3.4237391122544994e-11,0.03338854901323144,0.05324556286976085
KLHL42,-6.783539,-0.67307687,1.1726724708302517e-11,3.413509991300953e-11,0.04010081095912685,0.05993250562453129
HMBS,-6.7847676,-0.8429833,1.1627348011131728e-11,3.385076356792938e-11,0.03359179691469685,0.05339138405132906
PUS3,-6.7857,-0.5973966,1.155252504035894e-11,3.363783808439501e-11,0.04198085404768196,0.06189067577701858
VPS33A,-6.789877,-0.6332309,1.122292838843417e-11,3.268290994425518e-11,0.04020243490985956,0.06009915840346638
FCHSD1,-6.7919717,-0.39231297,1.1061128624572472e-11,3.221642497965453e-11,0.07672100160565842,0.09647112740604949
TAF5,-6.7958426,-0.6947906,1.0768128227142756e-11,3.136761568078937e-11,0.036051096522428404,0.05597450212482293
TMEM237,-6.795862,-1.0788152,1.076665398717378e-11,3.136761568078937e-11,0.020924371455864718,0.04085076243646363
WDR7,-6.798464,-0.52549285,1.057405751349386e-11,3.081128132527332e-11,0.053276356171622526,0.07313973835513707
NUP35,-6.799737,-0.66377115,1.0481026673568433e-11,3.0544662576577866e-11,0.03963334078575639,0.05953670527456045
MLXIP,-6.801567,-0.52602845,1.0348710900519674e-11,3.016346187259692e-11,0.04936383406841324,0.06930672443963003
SFR1,-6.8027043,-0.69786006,1.0267316860538227e-11,2.9930593424738736e-11,0.03698603686916933,0.056911924006332805
BTN3A1,-6.8073936,-0.20847994,9.938264221755551e-12,2.8975593728791167e-11,0.18133269648990874,0.2004207982668111
NACC1,-6.811491,-0.75248694,9.659227999068261e-12,2.816616206566413e-11,0.03326660027235219,0.053224731272393966
PANX1,-6.8115416,-0.60748416,9.655825501234775e-12,2.8160355038454245e-11,0.04157435824475112,0.0615573702191484
FUCA2,-6.8136325,-0.6270106,9.516476179593394e-12,2.7758011563306836e-11,0.04602548728684376,0.06589034247146071
SPPL3,-6.814567,-0.5264893,9.454793157507367e-12,2.758212352643978e-11,0.052742830430275806,0.07266061161569869
NUP43,-6.8157997,-0.67720574,9.37408188732501e-12,2.7350665530021232e-11,0.03665575902928802,0.056641113240563284
MTM1,-6.818332,-0.6046603,9.210361359596972e-12,2.687690914658236e-11,0.04496351700168696,0.06491125739521707
SOS2,-6.822376,-0.5605542,8.954705454576688e-12,2.6134696805643018e-11,0.048601654437917925,0.06855678693442213
GINS4,-6.8243995,-0.9572091,8.829394971677803e-12,2.5772741765361112e-11,0.02574134672059511,0.045725356220314976
GSK3A,-6.826844,-0.59655523,8.680276401036065e-12,2.5341175561070324e-11,0.04470945712485518,0.0647029414215482
ZNF567,-6.828906,-0.5077455,8.55646407685134e-12,2.498337287223441e-11,0.05126928314465153,0.07130655778685109
TRIM23,-6.8292117,-0.53435683,8.538241745539955e-12,2.4933814825247423e-11,0.04844921851181887,0.06847346054495458
ZNF12,-6.8303757,-0.62182945,8.469265192242146e-12,2.4736005479522392e-11,0.04010081095912685,0.06014082159820015
ARHGEF9,-6.8316627,-0.33134454,8.393599972895518e-12,2.4518599920824917e-11,0.10041970691652609,0.1201358220148321
ATP7A,-6.831833,-0.48136958,8.38363612291705e-12,2.449307950593699e-11,0.056828113249730694,0.07682693108907591
DAPP1,-6.8328114,-0.6629997,8.32665527654581e-12,2.4330169744366723e-11,0.042834495233836714,0.06278643446379469
RNF169,-6.833408,-0.5404583,8.292069235866734e-12,2.4232658623545528e-11,0.04920631694477755,0.06922339805016249
STIL,-6.8376193,-1.0560765,8.05199916908094e-12,2.3534526569617505e-11,0.02428304302758074,0.04428797600199983
TMEM273,-6.8394938,-0.54539454,7.947345803705921e-12,2.3232046316765648e-11,0.05870307514074917,0.07855595367052745
ATL2,-6.839509,-0.61549056,7.94651872088587e-12,2.3232046316765648e-11,0.04175728135607,0.06180734938755104
ABHD4,-6.839781,-0.66914237,7.931432287219093e-12,2.3192321488063214e-11,0.0369250624987297,0.05699525039580035
MYPOP,-6.8451447,-0.64446,7.639853599246445e-12,2.2342989196975573e-11,0.03881018678482145,0.058890925756186985
HMOX1,-6.845569,-0.7505849,7.617249726643829e-12,2.2280148438316122e-11,0.07390093697282575,0.09338805099575036
TECPR1,-6.8455944,-0.53293127,7.615896768273578e-12,2.227945643571325e-11,0.05344911688786813,0.07343138071827347
FUOM,-6.846626,-0.3868668,7.561221390488891e-12,2.2122752571468524e-11,0.08314871648950224,0.10297058578451795
HYLS1,-6.855292,-0.82634157,7.116702253176997e-12,2.0825223880740957e-11,0.028998394341578422,0.04910007499375052
PPP1R15A,-6.8673344,-0.10880074,6.54126143390563e-12,1.9144149352757685e-11,0.5089784760472348,0.5285184567952671
ERC1,-6.8688593,-0.6311113,6.471734297930994e-12,1.8943444028132715e-11,0.043632243247088476,0.06372385634530456
DROSHA,-6.86914,-0.58956164,6.4590057707280265e-12,1.8908959684086728e-11,0.04572061543464564,0.06582784767936005
POLR3F,-6.8713155,-0.69356567,6.361263961241226e-12,1.8625549424074404e-11,0.03520253653381029,0.05537038580118323
MTA1,-6.872199,-0.55023474,6.3219597116262805e-12,1.8513184147457913e-11,0.05240747139285787,0.07247312723939672
FOXO3,-6.873506,-0.44758874,6.264283819749309e-12,1.834697860151702e-11,0.06384524704782422,0.08393050579118407
TDRD3,-6.880942,-0.5157133,5.945808162255301e-12,1.7416775795410107e-11,0.055903335298063045,0.07599366719440047
YTHDF1,-6.8826256,-0.6324659,5.875928573620091e-12,1.7214607537248407e-11,0.04189955488709579,0.062057328555953674
C6orf120,-6.8836007,-0.5501763,5.835838761079772e-12,1.7099667325630453e-11,0.049663624723074735,0.0698066827764353
SFXN4,-6.8841553,-0.6340807,5.813149104306087e-12,1.7035685267934887e-11,0.04874900916648035,0.06880676610282477
CD68,-6.884756,-0.7171299,5.788671092405826e-12,1.6966442794998245e-11,0.04258043535700494,0.06264061328222648
TRAPPC10,-6.8855486,-0.41395324,5.7565199918796e-12,1.687468705610182e-11,0.07731042051990814,0.09730439130072494
DEAF1,-6.89537,-0.7161379,5.372470563392588e-12,1.575119656730217e-11,0.03775837889473791,0.05793267227731022
C5orf30,-6.902147,-0.8281886,5.122244526998366e-12,1.5019781666956565e-11,0.03148309993699315,0.05168319306724439
IER2,-6.902596,-0.051203933,5.106070790085245e-12,1.4974556173068512e-11,0.5847899432938355,0.6045329555870345
SCAPER,-6.9108815,-0.371936,4.816516413884315e-12,1.4127457094633934e-11,0.0899829271762769,0.10997000249979168
NBPF15,-6.911384,-0.3906406,4.7994769521071924e-12,1.4079547483934036e-11,0.07347411637974838,0.09367969335888676
CTSZ,-6.914196,-0.54733366,4.7052430117017335e-12,1.380513595773765e-11,0.052168655108636004,0.07236896925256228
C1orf216,-6.9158773,-0.6838237,4.6497695268666785e-12,1.3644383244769636e-11,0.03794130200605679,0.05820348304307974
ZRANB1,-6.9210334,-0.6114732,4.483613943733452e-12,1.3158747569865956e-11,0.0436220808520152,0.06389050912423964
UTP20,-6.9221716,-0.73044723,4.44771610523419e-12,1.305531259187509e-11,0.037356964289343715,0.05762019831680693
PIGK,-6.9247684,-0.5316881,4.366885252327807e-12,1.2819936596161525e-11,0.0553088351862767,0.0754937088575952
KLHL6,-6.9331203,-0.4670252,4.116581524945639e-12,1.2086893849248216e-11,0.06246824251539603,0.08274310474127156
FAM174A,-6.9388256,-0.53333634,3.953728179556089e-12,1.1610440447233796e-11,0.05108127883579602,0.07138988417631864
TMEM156,-6.9392257,-0.3958602,3.94254696282554e-12,1.1579309747918955e-11,0.0797290705473466,0.09988750937421882
TTC38,-6.944731,-0.47705308,3.7918178399033986e-12,1.1138255612445117e-11,0.06134021666226296,0.0816181984834597
DENND3,-6.9493413,-0.6294007,3.669961277104895e-12,1.0781895658351596e-11,0.04300217475254568,0.06332805599533373
AKT1,-6.9519377,-0.45786288,3.603026532466191e-12,1.0586808084279707e-11,0.0648005121847117,0.08509707524372968
GNG4,-6.9526873,-1.4583257,3.5839211467115372e-12,1.0532221222930666e-11,0.017530131501392248,0.0378926756103658
ZNF507,-6.953453,-0.6076259,3.5645199487416246e-12,1.0476748839033373e-11,0.044496046828316496,0.06484876260311641
USPL1,-6.9540906,-0.40895757,3.5484308266050443e-12,1.0430996318538352e-11,0.0761010955061889,0.09636696941921506
OCEL1,-6.9555016,-0.4378488,3.513102056401087e-12,1.0328664958691293e-11,0.06550171744476738,0.0858261811515707
SLC29A1,-6.955592,-1.1421196,3.5108409115937963e-12,1.032353795088808e-11,0.02285014532224955,0.043204732938921755
GSR,-6.9566154,-0.5093616,3.4854423705624384e-12,1.0250364484131238e-11,0.0619194731814394,0.08213898841763187
PARP16,-6.9578447,-0.5065394,3.45518260311322e-12,1.0162870922672148e-11,0.054033454604581206,0.07441046579451713
SLC39A4,-6.9593925,-0.5989132,3.4174257416291013e-12,1.0053296805084313e-11,0.046792748114875715,0.06714023831347388
RAB2B,-6.961277,-0.50591105,3.3720197192532017e-12,9.921184953138162e-12,0.05437389483953578,0.0747437713523873
USP18,-6.9613304,-0.57954335,3.370742166938396e-12,9.918888443761363e-12,0.06398243938131339,0.08413882176485293
SMARCAL1,-6.961516,-0.5871825,3.3663020148120848e-12,9.907283484678481e-12,0.045624072681449565,0.06601533205566203
ABCB1,-6.9620376,-0.39035222,3.3538640547747562e-12,9.872133472144515e-12,0.07993231844881202,0.10017915173735523
MYB,-6.962187,-1.3867681,3.350313495531158e-12,9.863137104339181e-12,0.016544379179284974,0.03695525372885593
LONP1,-6.9630136,-0.7516012,3.3306978653831492e-12,9.806836426593613e-12,0.03560903233674112,0.055995333722189816
WASL,-6.963898,-0.5368497,3.3098391586903517e-12,9.746858505235849e-12,0.05002438974817585,0.07043163069744188
RERE,-6.967803,-0.45783982,3.2192805320517328e-12,9.481579335619308e-12,0.07183797077295177,0.09207566036163653
SRCAP,-6.968021,-0.577539,3.2143030432328947e-12,9.468316728235996e-12,0.04799699193105831,0.06836930255812015
ATG4A,-6.9693794,-0.58643365,3.183422535964921e-12,9.37873686894773e-12,0.044623076766732384,0.06505707857678526
BRF1,-6.970968,-0.57023156,3.1476774075815807e-12,9.274796696162057e-12,0.046747017337046,0.06718190150820764
SERGEF,-6.971212,-0.41945347,3.1422275618662955e-12,9.260105648577327e-12,0.07268144956403325,0.09299225064577951
CSNK2A2,-6.9713492,-0.63900095,3.1391612681242628e-12,9.252435597098791e-12,0.041503221479238225,0.061932338971752356
STX2,-6.974368,-0.78603953,3.072482794970575e-12,9.057243595159198e-12,0.03214365561675576,0.0525789517540205
HELZ2,-6.979,-0.38369444,2.972885755132754e-12,8.764940318390365e-12,0.07620780065445824,0.09663778018498459
PSMC3IP,-6.979102,-1.3030596,2.9707201270257247e-12,8.759849523500648e-12,0.017265909229487206,0.037726022831430714
LCLAT1,-6.9803057,-0.64994985,2.9453822260786308e-12,8.686418366462426e-12,0.041269486392553,0.06170319140071661
HECA,-6.98494,-0.3070502,2.849775683647564e-12,8.405701052106776e-12,0.09971850165647039,0.12005249562536455
CSTF3,-6.987109,-0.6071005,2.8060804691305444e-12,8.27926492052606e-12,0.04678766691733908,0.06720273310557454
DIPK1A,-6.992723,-0.4971226,2.6960191130557926e-12,7.955708034785518e-12,0.057641104855592366,0.07807682693108908
ENDOD1,-6.998243,-0.49747175,2.591927197325676e-12,7.649673332893895e-12,0.06049673787118148,0.0808890925756187
HGH1,-7.001319,-0.73953474,2.535639315434192e-12,7.48465520161517e-12,0.03413040385358021,0.054662111490709105
PDP1,-7.001498,-0.51458204,2.5323999098855377e-12,7.47619896473161e-12,0.05429259567894962,0.07478543454712107
SPATA5L1,-7.0038595,-0.7277067,2.490055664189015e-12,7.352277095756795e-12,0.03415580984126339,0.05470377468544288
NUFIP1,-7.0080256,-0.6756006,2.417048753124313e-12,7.137768861512565e-12,0.04229080709741672,0.0627656028664278
PLEK,-7.008679,-0.41149744,2.405787377816562e-12,7.105564407145943e-12,0.14718704904371863,0.16588200983251394
DHCR7,-7.010725,-0.5414762,2.370859244400555e-12,7.003439600429526e-12,0.05486168980305278,0.07532705607866011
MTHFD1L,-7.015088,-0.9194082,2.2980392140463032e-12,6.789336579529544e-12,0.02900347553911506,0.04953753853845513
ZNF200,-7.015784,-0.5878616,2.286636157981996e-12,6.756647587332942e-12,0.04446047844556005,0.06503624697941839
TRMT11,-7.0188513,-0.5519332,2.2369974493694796e-12,6.610951887615386e-12,0.0507205138106949,0.07126489459211732
PPOX,-7.024419,-0.58880466,2.1495916369007626e-12,6.353584167302801e-12,0.047346598646368976,0.06789017581868177
POP1,-7.024807,-0.77137756,2.1436234987231354e-12,6.33688256021591e-12,0.03306843356842341,0.05366219481709857
ZSCAN25,-7.0254536,-0.6750238,2.133716552505718e-12,6.308530553830609e-12,0.03725025914107437,0.05787017748520957
OPA3,-7.0277853,-0.72422576,2.098370993226657e-12,6.204947386549769e-12,0.03583768622588972,0.05643279726689442
TNRC18,-7.0305185,-0.6283775,2.057672178337708e-12,6.085501431992536e-12,0.04311396109835166,0.06370302474793767
GEMIN4,-7.030994,-1.0040398,2.0506766392532436e-12,6.065711233077958e-12,0.022906038495152537,0.043538038496791935
ASNS,-7.031183,-0.6185194,2.0479023015379225e-12,6.058402939785402e-12,0.04657933781833703,0.06714023831347388
ITGAV,-7.0335855,-0.5831168,2.012926480657682e-12,5.95581523713645e-12,0.045690128249425824,0.06630697441879843
RASGRP2,-7.0362377,-0.5293673,1.9749993186385222e-12,5.84446343447049e-12,0.09636999247982765,0.11619865011249063
PHF13,-7.04013,-0.79997253,1.9206055430320927e-12,5.684342996039074e-12,0.030588809170545316,0.051245729522539786
PDLIM4,-7.042608,-1.0766009,1.8867479687716812e-12,5.5849642854904246e-12,0.026843966586044998,0.047412715607032745
ANXA2R,-7.0436616,-0.19818567,1.872523225561643e-12,5.543679871314896e-12,0.17525050303855613,0.19552537288559288
WDYHV1,-7.0437217,-0.649337,1.8717166385603968e-12,5.542114088390184e-12,0.045070222149956304,0.0656195317056912
TELO2,-7.0437818,-0.7040437,1.8709094247035574e-12,5.540545984390695e-12,0.03889656714294425,0.05949504207982668
DXO,-7.0438232,-0.4423813,1.870351640171501e-12,5.5397161892108405e-12,0.06430763602365805,0.0849304224647946
DIP2B,-7.044463,-0.56472045,1.861781944818591e-12,5.515152482224227e-12,0.05029369321761753,0.07091075743688026
TIMM8A,-7.045552,-0.7865725,1.8472826155956613e-12,5.47301353317141e-12,0.03525334850917664,0.0558703441379885
ZNF346,-7.047466,-0.7095687,1.8220580653066296e-12,5.399081337687365e-12,0.03748907542529623,0.0581201566536122
CLIP4,-7.0562387,-0.38367468,1.7106997118098523e-12,5.06985954092504e-12,0.07894656612670474,0.09951254062161487
HIST1H2AM,-7.059701,-1.1277158,1.6686106263543835e-12,4.945858052896841e-12,0.035553139163838135,0.056057828514290475
PRDM1,-7.062536,-0.25247765,1.634911251715027e-12,4.846691005715507e-12,0.2836121217048434,0.3006416131989001
BPGM,-7.064499,-0.2940152,1.6119656549803407e-12,4.779378781227553e-12,0.10792971687567326,0.12855178735105408
GCC1,-7.0648685,-0.580496,1.607680763568264e-12,4.767382614937867e-12,0.046076299262210116,0.06678610115823681
HINT3,-7.066117,-0.58695686,1.5932931691867548e-12,4.7254200887888346e-12,0.04747362858478486,0.06814015498708441
SLFN11,-7.0762568,-0.4081499,1.4810011869581138e-12,4.39303517956645e-12,0.07281864189752241,0.09349220898258478
POLR3D,-7.0781803,-0.52480674,1.4605967279536043e-12,4.3331542886532005e-12,0.054627954716367555,0.07532705607866011
SLC37A3,-7.0795217,-0.5983212,1.4465282384513507e-12,4.292055315904491e-12,0.04523790166866527,0.06597366886092826
ENDOV,-7.0802264,-0.650033,1.439192477828346e-12,4.270924056508595e-12,0.039882319465051524,0.06064077993500542
MAP3K20,-7.081242,-0.8907924,1.4286810784701684e-12,4.240361136678934e-12,0.03054815959025223,0.05126656111990668
BTN2A2,-7.082129,-0.50080854,1.4195648408837574e-12,4.2139306157246985e-12,0.0619194731814394,0.08255562036496959
TRAPPC13,-7.082187,-0.59432054,1.418968962119402e-12,4.212788392891536e-12,0.044536696408609584,0.0653070577451879
TCEANC2,-7.0877757,-0.7533302,1.3628481019676415e-12,4.046772737831903e-12,0.03471982276782992,0.055474543788017666
MTSS1,-7.089791,-0.5782704,1.3431471389044581e-12,3.988867180225635e-12,0.05816954939940245,0.07876426964419632
TMEM131L,-7.0934763,-0.3861209,1.307842824326891e-12,3.884598786291378e-12,0.08595353752972501,0.10653278893425548
CARNMT1,-7.0945053,-0.48801243,1.2981495309188792e-12,3.8563813915671434e-12,0.0649021361354444,0.08555537038580119
ZER1,-7.0955405,-0.60084486,1.2884673435544236e-12,3.8281885924245395e-12,0.044536696408609584,0.06532788934255479
KIAA0391,-7.0968885,-0.5476909,1.2759694530065943e-12,3.791620365344342e-12,0.052107680738196376,0.07286892758936755
